overdue, is_yun, career_state, sort_time, career_talk_id, company_id, company_name, logo, hotcount, professionals, career_type, recruit_type, company_review, company_property, industry_category, city_name, meet_name, meet_time, school_name, address, room, view_count, recept_faculty, is_above_college_degree, is_above_bachelor_degree, is_above_master_degree, is_above_doctor_degree, is_recommend, recommend_time, meet_day
0, 0, 0, -1507719600, 86748, 171, 佛山市海天调味食品股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1441221519.jpg, 0, , , 0, None, 民营企业, 贸易/消费/制造/营运, 佛山, 佛山市海天调味食品股份有限公司, 19:00, , 中楼117, None, 89, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507719600, 86749, 72638, 深圳谱程未来科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505439677-7616.png, 2, , , 0, None, 民营企业, 批发和零售业, 深圳, 深圳谱程未来科技有限公司, 19:00, , 复临舍204, None, 75, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507719600, 86750, 6115, 东莞市星火教育科技有限公司, http://pic.bibibi.net/public/images/icon/5.png, 1, , , 0, None, None, , 东莞, 东莞市星火教育科技有限公司, 19:00, , 中楼106, None, 66, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507719600, 86751, 14497, 东方财富信息股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1497503519-7572.jpg, 0, , , 0, None, 其他, 信息传输、软件和信息技术服务业, 上海, 东方财富信息股份有限公司, 19:00, , 东楼104, None, 75, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507719600, 86752, 15144, 东风汽车有限公司东风日产乘用车公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505111031-3101.jpg, 3, , , 0, None, 其他企业, 制造业, 广州, 东风汽车有限公司东风日产乘用车公司, 19:00, , 机械楼401, None, 154, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507719600, 86753, 68985, 中国水利水电第四工程局有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1504147400-1025.jpg, 0, , , 0, None, 国有企业, 建筑业, 西宁, 中国水利水电第四工程局有限公司, 19:00, , 东楼111, None, 83, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507719600, 86754, 61740, 中芯集成电路（宁波）有限公司, http://pic.bibibi.net/public/images/icon/3.png, 1, , , 0, None, None, , , 【时间更改】中芯集成电路（宁波）有限公司, 19:00, , 复临舍301, None, 104, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507719600, 86755, 15195, 深圳金信诺高新技术股份有限公司, http://pic.bibibi.net/public/images/icon/4.png, 0, , , 0, None, None, , , 深圳金信诺高新技术股份有限公司, 19:00, , 复临舍203, None, 74, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507719600, 86756, 891, 深圳市有棵树科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1446264958.jpg, 2, , , 0, None, , , , 深圳市有棵树科技有限公司, 19:00, , 东楼304, None, 66, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507719600, 86757, 14077, 深圳市明源软件股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1471851292-3708.png, 5, , , 0, None, 其他企业, 信息传输、软件和信息技术服务业, 深圳, 深圳市明源软件股份有限公司, 19:00, , 东楼204, None, 81, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507708800, 86758, 62799, 瑞茂通供应链管理股份有限公司, http://pic.bibibi.net/public/images/icon/4.png, 0, , , 0, None, , , , 瑞茂通供应链管理股份有限公司, 16:00, , 复临舍503, None, 57, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507705200, 86759, 22945, 广东欧珀移动通信有限公司, http://pic.bibibi.net/public/images/icon/3.png, 0, , , 0, None, None, , , 广东欧珀(OPPO)移动通信有限公司, 15:00, , 复临舍101, None, 117, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507705200, 86760, 988, 北京千喜鹤餐饮管理有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1447487595.png, 2, , , 0, None, 其他企业, 住宿和餐饮业, 北京, 北京千喜鹤餐饮管理有限公司, 15:00, , 复临舍105, None, 57, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507705200, 86761, 69580, 中国二十冶集团有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1504580288-4596.png, 1, , , 0, None, 国有企业, 建筑业, 上海, 中国二十冶集团有限公司, 15:00, , 招就处309报告厅, None, 69, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507705200, 86762, 23742, 深圳市洲明科技股份有限公司, http://pic.bibibi.net/public/images/icon/2.png, 0, , , 0, None, None, , , 深圳市洲明科技股份有限公司, 15:00, , 东楼311, None, 96, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507705200, 86763, 14311, 浙江森马电子商务有限公司, http://pic.bibibi.net/public/images/icon/2.png, 0, , , 0, None, None, , , 浙江森马电子商务有限公司, 15:00, , 东楼204, None, 77, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507705200, 86764, 29605, 中国电子科技集团公司第四十一研究所, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 0, None, None, , , 中国电子科技集团公司第四十一研究所, 15:00, , 复临舍303, None, 102, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507705200, 86765, 201, 深圳市捷顺科技实业股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1441680605.jpg, 0, , , 0, None, , 计算机/互联网/通信/电子, 深圳, 深圳市捷顺科技实业股份有限公司, 15:00, , 复临舍509, None, 77, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507703400, 86766, 30643, 长安福特汽车有限公司, http://pic.bibibi.net/public/images/icon/1.png, 3, , , 0, None, None, , , 长安福特汽车有限公司, 14:30, , 逸夫楼报告厅, None, 183, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507685400, 86767, 16609, 广东生益科技股份有限公司, http://pic.bibibi.net/public/images/icon/1.png, 0, , , 0, None, None, , , 广东生益科技股份有限公司, 09:30, , 化学化工学院新楼D区报告厅, None, 63, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507685400, 86768, 7761, 中国水利水电第十四工程局有限公司, http://pic.bibibi.net/public/images/icon/3.png, 1, , , 0, None, None, , , 中国水利水电第十四工程局有限公司, 09:30, , 招就处309, None, 60, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507683600, 86769, 16093, 广州环保投资集团有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1504679263-4561.png, 5, , , 0, None, 国有企业, 电力、热力、燃气及水生产和供应业, 广州, 广州环保投资集团有限公司, 09:00, , 复临舍105, None, 80, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507683600, 86770, 14581, 深圳市汇川技术股份有限公司, http://pic.bibibi.net/public/images/icon/3.png, 0, , , 0, None, None, , , 深圳市汇川技术股份有限公司, 09:00, , 复临舍101, None, 170, , 0, 0, 0, 0, 0, 0, 2017-10-11
0, 0, 0, -1507633200, 86771, 21035, 南方中金环境股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505783029-1121.jpg, 3, , , 0, None, 其他企业, 制造业, 杭州, 南方中金环境股份有限公司, 19:00, , 复临舍503, None, 86, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507633200, 86773, 69369, 深圳英飞拓科技股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1504507502-5260.png, 0, , , 0, None, 其他企业, 信息传输、软件和信息技术服务业, 深圳, 深圳英飞拓科技股份有限公司, 19:00, , 东楼304, None, 100, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507633200, 86774, 9665, TCL集团股份有限公司, http://pic.bibibi.net/public/images/icon/4.png, 2, , , 0, None, None, , , 【场地更改】TCL集团股份有限公司, 19:00, , 中楼106, None, 106, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507633200, 86775, 23271, 杭州泰格医药科技股份有限公司, http://pic.bibibi.net/public/images/icon/1.png, 0, , , 0, None, None, , , 杭州泰格医药科技股份有限公司, 19:00, , 东楼311, None, 69, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507633200, 86776, 3914, 欣旺达电子股份有限公司, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 0, None, None, , , 欣旺达电子股份有限公司, 19:00, , 东楼204, None, 121, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507633200, 86777, 54570, 上海斯丹赛生物技术有限公司, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 0, None, None, , , 上海斯丹赛生物技术有限公司, 19:00, , 招就处309报告厅, None, 62, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507633200, 86778, 69419, 湖南由创科技有限责任公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1504511167-7212.png, 0, , , 0, None, 其他企业, 信息传输、软件和信息技术服务业, 长沙, 【宣讲场地变更】湖南由创科技有限责任公司, 19:00, , 复临舍508, None, 72, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507633200, 86779, 14217, 深圳市杰科电子有限公司, http://pic.bibibi.net/public/images/icon/2.png, 0, , , 0, None, None, , , 深圳市杰科电子有限公司, 19:00, , 中楼206, None, 77, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507622400, 86780, 211, 创维集团, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1441710429.jpg, 12, , , 0, None, 其他企业, 贸易/消费/制造/营运, 深圳, 创维集团, 16:00, , 中楼106, None, 117, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507622400, 86781, 18069, 广州市骑鹅游信息技术咨询服务有限公司, http://pic.bibibi.net/public/images/icon/4.png, 0, , , 0, None, None, , , 广州市骑鹅游信息技术咨询服务有限公司, 16:00, , 复临舍303, None, 58, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507618800, 86784, 72565, 广州三环专利商标代理有限公司深圳分公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505382908-2981.jpg, 1, , , 0, None, 民营企业, 租赁和商务服务业, 深圳, 广州三环专利商标代理有限公司深圳分公司, 15:00, , 东楼104, None, 78, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507618800, 86785, 32295, 广东正业科技股份有限公司, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 0, None, , , , 广东正业科技股份有限公司, 15:00, , 复临舍308, None, 57, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507618800, 86786, 36254, 华泽集团有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505440140-6463.jpg, 0, , , 0, None, 其他企业, 批发和零售业, 北京, 华泽集团有限公司, 15:00, , 复临舍105, None, 57, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507618800, 86787, 20641, 唐智科技湖南发展有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1492651786-9968.jpg, 9, , , 0, None, 其他企业, 信息传输、软件和信息技术服务业, 长沙, 唐智科技湖南发展有限公司, 15:00, , 复临舍307, None, 76, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507618800, 86788, 22909, 北京四方继保自动化股份有限公司, http://pic.bibibi.net/public/images/icon/1.png, 0, , , 0, None, None, , 北京, 北京四方继保自动化股份有限公司, 15:00, , 东楼304, None, 77, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507618800, 86789, 11230, 北京环球智康时代教育咨询有限公司, http://pic.bibibi.net/public/images/icon/2.png, 1, , , 0, None, None, , 北京, 【地点更改】好未来教育（原学而思）爱智康事业部, 15:00, , 中楼306, None, 49, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507618800, 86790, 4020, 万达信息股份有限公司, http://pic.bibibi.net/public/images/icon/3.png, 2, , , 0, None, None, , , 万达信息股份有限公司, 15:00, , 复临舍309, None, 74, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507618800, 86791, 73388, 深圳市创梦天地科技股份有限公司, http://pic.bibibi.net/public/images/icon/3.png, 0, , , 0, None, None, , , 深圳市创梦天地科技股份有限公司, 15:00, , 复临舍204, None, 87, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507618800, 86792, 40961, 深圳长城开发科技股份有限公司, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 0, None, , , , 深圳长城开发科技股份有限公司, 15:00, , 复临舍202, None, 82, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507618800, 86793, 14574, 郑州宇通客车股份有限公司, http://pic.bibibi.net/public/images/icon/3.png, 10, , , 0, None, 其他企业, 制造业, 郑州, 郑州宇通客车股份有限公司, 15:00, , 复临舍304, None, 111, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507618800, 86794, 4226, 京信通信系统（中国）有限公司, http://pic.bibibi.net/public/images/icon/2.png, 0, , , 0, None, 其他企业, 计算机/互联网/通信/电子, 广州, 京信通信系统（中国）有限公司, 15:00, , 复临舍207, None, 71, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507618800, 86795, 18832, 广东万和新电气股份有限公司, http://pic.bibibi.net/public/images/icon/4.png, 0, , , 0, None, None, , , 【取消宣讲】广东万和新电气股份有限公司, 15:00, , 复临舍209, None, 68, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507618800, 86796, 20034, 长沙世茂房地产有限公司, http://pic.bibibi.net/public/images/icon/3.png, 0, , , 0, None, 其他企业, 房地产业, 长沙, 世茂集团2018届校园招聘, 15:00, , 复临舍101, None, 220, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507618800, 86797, 68171, 广东新锦成陶瓷集团有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1502431671-1263.jpg, 2, , , 0, None, 民营企业, 制造业, 佛山, 【取消宣讲】广东新锦成陶瓷集团有限公司, 15:00, , 复临舍208, None, 54, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507618800, 86782, 15198, 贵州航天电器股份有限公司, http://pic.bibibi.net/public/images/icon/2.png, 0, , , 0, None, None, , , 贵州航天电器股份有限公司, 15:00, , 东楼211, None, 93, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507618800, 86783, 27158, 北京英博电气股份有限公司, http://pic.bibibi.net/public/images/icon/1.png, 0, , , 0, None, 其他企业, 制造业, 北京, 北京英博电气股份有限公司, 15:00, , 东楼204, None, 68, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507617000, 86798, 26826, 中国电子科技集团公司第三十四研究所, http://pic.bibibi.net/public/images/icon/4.png, 0, , , 0, None, None, , , 中国电子科技集团公司第三十四研究所, 14:30, , 东楼111, None, 118, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507617000, 86799, 5285, 江苏常发实业集团有限公司, http://pic.bibibi.net/public/images/icon/2.png, 2, , , 0, None, None, , , 江苏常发实业集团有限公司, 14:30, , 复临舍106, None, 65, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507617000, 86800, 26302, 铂悦（武汉）人力资源服务有限公司, http://pic.bibibi.net/public/images/icon/4.png, 0, , , 0, None, 其他企业, 租赁和商务服务业, 武汉, 【场地更改】武汉光谷名企组团招聘, 14:30, , 机械院401, None, 65, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507600800, 86801, 19764, 湖北久之洋红外系统股份有限公司, http://pic.bibibi.net/public/images/icon/4.png, 0, , , 0, None, None, , , 湖北久之洋红外系统股份有限公司, 10:00, , 招就处309报告厅, None, 55, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507600800, 86802, 336, 深圳市盛弘电气股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1442457918.jpg, 0, , , 0, None, , , 深圳, 深圳市盛弘电气股份有限公司, 10:00, , 复临舍407, None, 94, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507599000, 86803, 78084, 浙江三花制冷集团有限公司, http://pic.bibibi.net/public/images/icon/4.png, 1, , , 0, None, None, , , 浙江三花制冷集团有限公司, 09:30, , 机械院楼401, None, 64, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507597200, 86804, 63828, 北京长城华冠汽车科技股份有限公司, http://pic.bibibi.net/public/images/icon/4.png, 0, , , 0, None, 其他企业, 制造业, 北京, 北京长城华冠汽车科技股份有限公司, 09:00, , 复临舍105, None, 79, , 0, 0, 0, 0, 0, 0, 2017-10-10
0, 0, 0, -1507546800, 86805, 74184, 深圳市大族智能装备科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505714990-4691.png, 1, , , 0, None, 民营企业, 制造业, 深圳, 深圳市大族智能装备科技有限公司, 19:00, , 复临舍304, None, 104, , 0, 0, 0, 0, 0, 0, 2017-10-09
0, 0, 0, -1507546800, 86806, 32473, 金富士家居（鹤山）制造有限公司, http://pic.bibibi.net/yunyan1868899575/company/zVwsPX2SzwUj_xJmEJ69NY1tlm2tXw8ujGbZ1tDWWhVAjo2Kd56_Ypdya2R0yitr, 0, , , 0, None, 三资企业, 制造业, 江门, 金富士家居（鹤山）制造有限公司, 19:00, , 复临舍209, None, 63, , 0, 0, 0, 0, 0, 0, 2017-10-09
0, 0, 0, -1507546800, 86807, 3963, 上汽通用五菱汽车股份有限公司, http://pic.bibibi.net/public/images/icon/4.png, 2, , , 0, None, None, , , 上汽通用五菱汽车股份有限公司, 19:00, , 复临舍101报告厅, None, 161, , 0, 0, 0, 0, 0, 0, 2017-10-09
0, 0, 0, -1507546800, 86808, 4560, 恩斯克（中国）研究开发有限公司, http://pic.bibibi.net/public/images/icon/1.png, 1, , , 0, None, None, , , 恩斯克（中国）研究开发有限公司, 19:00, , 东楼311, None, 80, , 0, 0, 0, 0, 0, 0, 2017-10-09
0, 0, 0, -1507546800, 86809, 14469, 广东申菱环境系统股份有限公司, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 0, None, None, , , 广东申菱环境系统股份有限公司, 19:00, , 东楼304, None, 67, , 0, 0, 0, 0, 0, 0, 2017-10-09
0, 0, 0, -1507536000, 86810, 21489, 中国航发南方工业有限公司, http://pic.bibibi.net/public/images/icon/3.png, 3, , , 0, None, None, , , 中国航发南方工业有限公司, 16:00, , 复临舍101, None, 114, , 0, 0, 0, 0, 0, 0, 2017-10-09
0, 0, 0, -1507532400, 86812, 15800, 广州海格通信集团股份有限公司, http://pic.bibibi.net/public/images/icon/4.png, 0, , , 0, None, None, , , 【宣讲场地变更】广州海格通信集团股份有限公司, 15:00, , 信科院330报告厅, None, 93, , 0, 0, 0, 0, 0, 0, 2017-10-09
0, 0, 0, -1507532400, 86813, 319, 台达电子（郴州）有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1442380053.jpg, 0, , , 0, None, 民营企业, 计算机/互联网/通信/电子, 郴州, 台达电子（郴州）有限公司, 15:00, , 复临舍409, None, 85, , 0, 0, 0, 0, 0, 0, 2017-10-09
0, 0, 0, -1507530600, 86814, 2824, 烽火通信科技股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1528083778-8450.png, 2, , , 0, None, 国有企业, 制造业, 武汉, 烽火通信科技股份有限公司2018届校园招聘, 14:30, , 信息科学与工程学院330, None, 103, , 0, 0, 0, 0, 0, 0, 2017-10-09
0, 0, 0, -1506736800, 86815, 115470, 广东兴科环保科技有限公司, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 0, None, None, , , 【取消宣讲】广东兴科环保科技有限公司, 10:00, , 复临舍203, None, 57, , 0, 0, 0, 0, 0, 0, 2017-09-30
0, 0, 0, -1506733200, 86816, 393, 中国建筑第四工程局有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1442902164.jpg, 1, , , 0, None, 国有企业, 房地产/建筑, 广州, 中国建筑第四工程局有限公司, 09:00, , 复临舍403, None, 84, , 0, 0, 0, 0, 0, 0, 2017-09-30
0, 0, 0, -1506682800, 86817, 231, 航天凯天环保科技股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505205408-8196.png, 4, , , 0, None, 国有企业, 水利、环境和公共设施管理业, 长沙, 航天凯天环保科技股份有限公司, 19:00, , 东楼311, None, 109, , 0, 0, 0, 0, 0, 0, 2017-09-29
0, 0, 0, -1506682800, 86818, 115471, 凯天环保科技股份有限公司, http://pic.bibibi.net/public/images/icon/1.png, 0, , , 0, None, None, , , 凯天环保科技股份有限公司, 19:00, , 东楼311, None, 66, , 0, 0, 0, 0, 0, 0, 2017-09-29
0, 0, 0, -1506668400, 86819, 24797, 天职工程咨询股份有限公司, http://pic.bibibi.net/public/images/icon/4.png, 0, , , 0, None, None, , , 天职工程咨询股份有限公司, 15:00, , 复临舍502, None, 73, , 0, 0, 0, 0, 0, 0, 2017-09-29
0, 0, 0, -1506668400, 86820, 75091, 北京大岳咨询有限责任公司, http://pic.bibibi.net/public/images/icon/3.png, 0, , , 0, None, None, , 北京, 北京大岳咨询有限责任公司, 15:00, , 复临舍308, None, 63, , 0, 0, 0, 0, 0, 0, 2017-09-29
0, 0, 0, -1506596400, 86821, 574, 中国水电建设集团十五工程局有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1444653228.jpg, 8, , , 0, None, 国有企业, 房地产/建筑, 西安, 【宣讲时间更改】中国水电建设集团十五工程局有限公司, 19:00, , 复临舍204, None, 78, , 0, 0, 0, 0, 0, 0, 2017-09-28
0, 0, 0, -1506596400, 86822, 79239, 深圳市盘古运营服务有限公司, http://pic.bibibi.net/public/images/icon/3.png, 0, , , 0, None, None, , , 【取消宣讲】深圳市盘古运营服务有限公司, 19:00, , 复临舍203, None, 64, , 0, 0, 0, 0, 0, 0, 2017-09-28
0, 0, 0, -1506596400, 86823, 2234, 淳熙（北京）教育咨询有限公司, http://pic.bibibi.net/public/images/icon/3.png, 0, , , 0, None, None, , , 淳熙（北京）教育咨询有限公司, 19:00, , 复临舍208, None, 52, , 0, 0, 0, 0, 0, 0, 2017-09-28
0, 0, 0, -1506596400, 86824, 73265, 艾欧史密斯（南京）水处理产品有限公司, http://pic.bibibi.net/public/images/icon/2.png, 0, , , 0, None, 其他企业, 制造业, , 艾欧史密斯（南京）水处理产品有限公司, 19:00, , 复临舍101, None, 76, , 0, 0, 0, 0, 0, 0, 2017-09-28
0, 0, 0, -1506582000, 86825, 97783, 深圳华森建筑与工程设计顾问有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1510195277-6992.png, 0, , , 0, None, 国有企业, 建筑业, 深圳, 深圳华森建筑与工程设计顾问有限公司, 15:00, , 综合楼303, None, 79, , 0, 0, 0, 0, 0, 0, 2017-09-28
0, 0, 0, -1506582000, 86826, 6934, 福州理工学院, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505442551-1829.jpg, 0, , , 0, None, 高等教育单位, 教育, 福州, 福州理工学院, 15:00, , 东楼313, None, 89, , 0, 0, 0, 0, 0, 0, 2017-09-28
0, 0, 0, -1506582000, 86827, 42706, 株洲千金药业股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505444594-5782.png, 3, , , 0, None, 国有企业, 制造业, 株州, 【场地更改】株洲千金药业股份有限公司, 15:00, , 复临舍304, None, 102, , 0, 0, 0, 0, 0, 0, 2017-09-28
0, 0, 0, -1506582000, 86828, 26209, 深圳市彩虹飞科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505288134-6691.png, 0, , , 0, None, 民营企业, 电力、热力、燃气及水生产和供应业, 深圳, 深圳市彩虹飞科技有限公司, 15:00, , 招就处309, None, 74, , 0, 0, 0, 0, 0, 0, 2017-09-28
0, 0, 0, -1506582000, 86829, 44946, 广州海鹚网络科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1504423827-7749.jpg, 4, , , 0, None, 其他企业, 信息传输、软件和信息技术服务业, 广州, 广州海鹚网络科技有限公司, 15:00, , 东楼304, None, 62, , 0, 0, 0, 0, 0, 0, 2017-09-28
0, 0, 0, -1506582000, 86830, 65880, 深圳市前海房极客网络科技有限公司, http://pic.bibibi.net/yunyan1868899575/company/OmIUYXrOrZ0IYwKQq1VkgaASaWSSUgoy9q58hQ0g9fydI7FQWmCHalzYebR4QTgA, 0, , , 0, None, 民营企业, 信息传输、软件和信息技术服务业, 深圳 广州 上海 长沙 苏州 杭州 武汉, 深圳市前海房极客网络科技有限公司, 15:00, , 复临舍204, None, 77, , 0, 0, 0, 0, 0, 0, 2017-09-28
0, 0, 0, -1506582000, 86831, 5372, 中国瑞林工程技术有限公司, http://pic.bibibi.net/public/images/icon/2.png, 0, , , 0, None, None, , , 中国瑞林工程技术有限公司, 15:00, , 东楼209, None, 86, , 0, 0, 0, 0, 0, 0, 2017-09-28
0, 0, 0, -1506582000, 86832, 528, 湖南星投信息服务有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505697571-7339.png, 3, , , 0, None, 其他企业, 金融业, 长沙, 湖南星投信息服务有限公司, 15:00, , 复临舍509, None, 61, , 0, 0, 0, 0, 0, 0, 2017-09-28
0, 0, 0, -1506582000, 86833, 115472, 中建安装工程有限公司广州分公司, http://pic.bibibi.net/public/images/icon/1.png, 0, , , 0, None, None, , , 中建安装工程有限公司广州分公司, 15:00, , 东楼311, None, 58, , 0, 0, 0, 0, 0, 0, 2017-09-28
0, 0, 0, -1506582000, 86834, 73195, 中国航发湖南动力机械研究所, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 0, None, 科研设计单位, 科学研究和技术服务业, , 中国航发湖南动力机械研究所, 15:00, , 复临舍105, None, 247, , 0, 0, 0, 0, 0, 0, 2017-09-28
0, 0, 0, -1506582000, 86835, 26631, 中民筑友科技投资有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1476359242-5827.png, 7, , , 0, None, 三资企业, 建筑业, 长沙, （场地修改）中民筑友科技投资有限公司, 15:00, , 土木院2楼学术报告厅, None, 69, , 0, 0, 0, 0, 0, 0, 2017-09-28
0, 0, 0, -1506582000, 86837, 1952, 吉祥人寿保险股份有限公司, http://pic.bibibi.net/public/images/icon/2.png, 0, , , 0, None, 国有企业, 会计/金融/银行/保险, , 吉祥人寿保险股份有限公司, 15:00, , 南校区研究生楼A402教室, None, 86, , 0, 0, 0, 0, 0, 0, 2017-09-28
0, 0, 0, -1506560400, 86838, 69865, 株洲醴陵旗滨玻璃有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1504663565-9877.png, 14, , , 0, None, 其他企业, 制造业, 株州, 株洲醴陵旗滨玻璃有限公司, 09:00, , 复临舍105, None, 61, , 0, 0, 0, 0, 0, 0, 2017-09-28
